bmTargetFishSite,GSiteID,SurveyID,TransectID,SurveyDate,SiteName,CommonName,ind,Year,medYear,time
566.6761,12,70,269,2007-11-14T00:00:00Z,West Island Outer,Long-snouted boarfish,1,2007,2016,-9
659.6892,12,70,269,2007-11-14T00:00:00Z,West Island Outer,Magpie perch,1,2007,2016,-9
62.673298200000005,12,70,269,2007-11-14T00:00:00Z,West Island Outer,Sea sweep,5,2007,2016,-9
60.5405034,12,70,270,2007-11-14T00:00:00Z,West Island Outer,Blue-throat wrasse,5,2007,2016,-9
79.967847,12,70,270,2007-11-14T00:00:00Z,West Island Outer,Sea sweep,5,2007,2016,-9
183.9727,12,70,271,2007-11-14T00:00:00Z,West Island Outer,Sea sweep,1,2007,2016,-9
381.6971,12,71,272,2017-05-09T00:00:00Z,West Island Outer,Blue-throat wrasse,1,2017,2016,1
729.9814,12,71,272,2017-05-09T00:00:00Z,West Island Outer,Magpie perch,2,2017,2016,1
355.8511142857143,12,71,272,2017-05-09T00:00:00Z,West Island Outer,Sea sweep,7,2017,2016,1
251.59564999999998,12,71,273,2017-05-09T00:00:00Z,West Island Outer,Blue-throat wrasse,2,2017,2016,1
246.27,12,71,273,2017-05-09T00:00:00Z,West Island Outer,Magpie perch,2,2017,2016,1
171.7273,12,71,273,2017-05-09T00:00:00Z,West Island Outer,Moonlighter,1,2017,2016,1
171.632598,12,71,273,2017-05-09T00:00:00Z,West Island Outer,Sea sweep,5,2017,2016,1
177.50782666666666,12,71,274,2017-05-09T00:00:00Z,West Island Outer,Blue-throat wrasse,3,2017,2016,1
653.1077,12,71,274,2017-05-09T00:00:00Z,West Island Outer,Long-snouted boarfish,1,2017,2016,1
364.9907,12,71,274,2017-05-09T00:00:00Z,West Island Outer,Magpie perch,2,2017,2016,1
822.6345252857143,12,71,274,2017-05-09T00:00:00Z,West Island Outer,Sea sweep,7,2017,2016,1
431.545025,12,71,275,2017-05-09T00:00:00Z,West Island Outer,Blue-throat wrasse,4,2017,2016,1
605.4565,12,71,275,2017-05-09T00:00:00Z,West Island Outer,Harlequin fish,1,2017,2016,1
551.2583,12,71,275,2017-05-09T00:00:00Z,West Island Outer,Horseshoe leatherjacket,2,2017,2016,1
562.0853000000001,12,71,275,2017-05-09T00:00:00Z,West Island Outer,Magpie perch,3,2017,2016,1
702.49835,12,71,275,2017-05-09T00:00:00Z,West Island Outer,Sea sweep,5,2017,2016,1
633.0698433333333,12,72,276,2018-02-08T00:00:00Z,West Island Outer,Blue-throat wrasse,6,2018,2016,2
2964.374,12,72,276,2018-02-08T00:00:00Z,West Island Outer,Harlequin fish,1,2018,2016,2
1071.5101,12,72,276,2018-02-08T00:00:00Z,West Island Outer,Horseshoe leatherjacket,3,2018,2016,2
553.6725666666666,12,72,276,2018-02-08T00:00:00Z,West Island Outer,Magpie perch,3,2018,2016,2
794.3674428333334,12,72,276,2018-02-08T00:00:00Z,West Island Outer,Sea sweep,6,2018,2016,2
190.8485,12,72,277,2018-02-08T00:00:00Z,West Island Outer,Blue-throat wrasse,1,2018,2016,2
653.1077,12,72,277,2018-02-08T00:00:00Z,West Island Outer,Long-snouted boarfish,1,2018,2016,2
250.25516666666667,12,72,277,2018-02-08T00:00:00Z,West Island Outer,Sea sweep,3,2018,2016,2
330.18129999999996,12,72,278,2018-02-08T00:00:00Z,West Island Outer,Blue-throat wrasse,3,2018,2016,2
432.9414,12,72,278,2018-02-08T00:00:00Z,West Island Outer,Magpie perch,1,2018,2016,2
214.20547142857143,12,72,278,2018-02-08T00:00:00Z,West Island Outer,Sea sweep,7,2018,2016,2
241.037315,12,72,279,2018-02-08T00:00:00Z,West Island Outer,Blue-throat wrasse,4,2018,2016,2
443.20543333333336,12,72,279,2018-02-08T00:00:00Z,West Island Outer,Magpie perch,3,2018,2016,2
380.8481075,12,72,279,2018-02-08T00:00:00Z,West Island Outer,Sea sweep,4,2018,2016,2
230.429588,14,75,288,2005-03-13T00:00:00Z,Newland Head,Blue-throat wrasse,6,2005,2016,-11
199.2224075,14,75,288,2005-03-13T00:00:00Z,Newland Head,Magpie perch,4,2005,2016,-11
108.49643499999999,14,75,288,2005-03-13T00:00:00Z,Newland Head,Moonlighter,2,2005,2016,-11
649.887992,14,75,288,2005-03-13T00:00:00Z,Newland Head,Sea sweep,5,2005,2016,-11
185.52265811428572,14,75,289,2005-03-13T00:00:00Z,Newland Head,Blue-throat wrasse,7,2005,2016,-11
241.303,14,75,289,2005-03-13T00:00:00Z,Newland Head,Magpie perch,1,2005,2016,-11
624.4392666666666,14,75,289,2005-03-13T00:00:00Z,Newland Head,Sea sweep,3,2005,2016,-11
18.56001,14,75,289,2005-03-13T00:00:00Z,Newland Head,Southern goatfish,1,2005,2016,-11
427.5752597777778,14,75,290,2005-03-13T00:00:00Z,Newland Head,Blue-throat wrasse,9,2005,2016,-11
669.3066,14,75,290,2005-03-13T00:00:00Z,Newland Head,Luderick,1,2005,2016,-11
482.6059,14,75,290,2005-03-13T00:00:00Z,Newland Head,Magpie perch,1,2005,2016,-11
773.148598,14,75,290,2005-03-13T00:00:00Z,Newland Head,Sea sweep,5,2005,2016,-11
305.79726666666664,14,75,291,2005-03-13T00:00:00Z,Newland Head,Blue-throat wrasse,6,2005,2016,-11
571.14755,14,75,291,2005-03-13T00:00:00Z,Newland Head,Magpie perch,2,2005,2016,-11
49.41858,14,75,291,2005-03-13T00:00:00Z,Newland Head,Moonlighter,1,2005,2016,-11
923.0789,14,75,291,2005-03-13T00:00:00Z,Newland Head,Sea sweep,6,2005,2016,-11
150.46665000000002,14,76,295,2007-11-09T00:00:00Z,Newland Head,Blue-throat wrasse,2,2007,2016,-9
387.42253600000004,14,76,295,2007-11-09T00:00:00Z,Newland Head,Sea sweep,5,2007,2016,-9
724.4537971428572,14,77,296,2017-05-10T00:00:00Z,Newland Head,Blue-throat wrasse,7,2017,2016,1
907.3489,14,77,296,2017-05-10T00:00:00Z,Newland Head,Horseshoe leatherjacket,1,2017,2016,1
371.26598,14,77,296,2017-05-10T00:00:00Z,Newland Head,Magpie perch,3,2017,2016,1
537.56677875,14,77,296,2017-05-10T00:00:00Z,Newland Head,Sea sweep,8,2017,2016,1
499.24124,14,77,297,2017-05-10T00:00:00Z,Newland Head,Blue-throat wrasse,4,2017,2016,1
223.19604999999999,14,77,297,2017-05-10T00:00:00Z,Newland Head,Horseshoe leatherjacket,2,2017,2016,1
594.08,14,77,297,2017-05-10T00:00:00Z,Newland Head,Magpie perch,1,2017,2016,1
210.72480357142857,14,77,297,2017-05-10T00:00:00Z,Newland Head,Sea sweep,7,2017,2016,1
551.9745548333334,14,77,298,2017-05-10T00:00:00Z,Newland Head,Blue-throat wrasse,6,2017,2016,1
1057.2899,14,77,298,2017-05-10T00:00:00Z,Newland Head,Horseshoe leatherjacket,2,2017,2016,1
452.8076,14,77,298,2017-05-10T00:00:00Z,Newland Head,Magpie perch,3,2017,2016,1
562.3823478571428,14,77,298,2017-05-10T00:00:00Z,Newland Head,Sea sweep,7,2017,2016,1
675.9408166666667,14,77,299,2017-05-10T00:00:00Z,Newland Head,Blue-throat wrasse,6,2017,2016,1
599.6349,14,77,299,2017-05-10T00:00:00Z,Newland Head,Dusky morwong,1,2017,2016,1
378.8268733333333,14,77,299,2017-05-10T00:00:00Z,Newland Head,Horseshoe leatherjacket,3,2017,2016,1
581.4614,14,77,299,2017-05-10T00:00:00Z,Newland Head,Magpie perch,2,2017,2016,1
574.3733325,14,77,299,2017-05-10T00:00:00Z,Newland Head,Sea sweep,4,2017,2016,1
377.399825,14,78,300,2018-01-28T00:00:00Z,Newland Head,Blue-throat wrasse,4,2018,2016,2
432.9414,14,78,300,2018-01-28T00:00:00Z,Newland Head,Magpie perch,1,2018,2016,2
613.1747595,14,78,300,2018-01-28T00:00:00Z,Newland Head,Sea sweep,6,2018,2016,2
206.5321,14,78,301,2018-01-28T00:00:00Z,Newland Head,Blue-throat wrasse,4,2018,2016,2
297.04,14,78,301,2018-01-28T00:00:00Z,Newland Head,Magpie perch,1,2018,2016,2
495.33843,14,78,301,2018-01-28T00:00:00Z,Newland Head,Sea sweep,8,2018,2016,2
650.42952,14,78,302,2018-01-28T00:00:00Z,Newland Head,Blue-throat wrasse,6,2018,2016,2
603.6157,14,78,302,2018-01-28T00:00:00Z,Newland Head,Horseshoe leatherjacket,2,2018,2016,2
240.696,14,78,302,2018-01-28T00:00:00Z,Newland Head,Magpie perch,2,2018,2016,2
1413.162933857143,14,78,302,2018-01-28T00:00:00Z,Newland Head,Sea sweep,7,2018,2016,2
665.964475,14,78,303,2018-01-28T00:00:00Z,Newland Head,Blue-throat wrasse,4,2018,2016,2
2899.4396,14,78,303,2018-01-28T00:00:00Z,Newland Head,Dusky morwong,2,2018,2016,2
650.1257,14,78,303,2018-01-28T00:00:00Z,Newland Head,Horseshoe leatherjacket,1,2018,2016,2
594.08,14,78,303,2018-01-28T00:00:00Z,Newland Head,Magpie perch,1,2018,2016,2
444.3248683333333,14,78,303,2018-01-28T00:00:00Z,Newland Head,Sea sweep,6,2018,2016,2
365.8534307142857,15,79,304,2005-03-13T00:00:00Z,Flat Irons,Blue-throat wrasse,7,2005,2016,-11
102.21030666666667,15,79,304,2005-03-13T00:00:00Z,Flat Irons,Horseshoe leatherjacket,3,2005,2016,-11
1314.87795,15,79,304,2005-03-13T00:00:00Z,Flat Irons,Magpie perch,2,2005,2016,-11
690.5387925,15,79,304,2005-03-13T00:00:00Z,Flat Irons,Sea sweep,4,2005,2016,-11
268.5465611428571,15,79,305,2005-03-13T00:00:00Z,Flat Irons,Blue-throat wrasse,7,2005,2016,-11
280.09884999999997,15,79,305,2005-03-13T00:00:00Z,Flat Irons,Horseshoe leatherjacket,2,2005,2016,-11
744.8554999999999,15,79,305,2005-03-13T00:00:00Z,Flat Irons,Magpie perch,2,2005,2016,-11
118.1557,15,79,305,2005-03-13T00:00:00Z,Flat Irons,Moonlighter,1,2005,2016,-11
428.4603425,15,79,305,2005-03-13T00:00:00Z,Flat Irons,Sea sweep,4,2005,2016,-11
32.92487,15,79,305,2005-03-13T00:00:00Z,Flat Irons,Southern goatfish,1,2005,2016,-11
339.883762,15,79,306,2005-03-13T00:00:00Z,Flat Irons,Blue-throat wrasse,5,2005,2016,-11
170.3784,15,79,306,2005-03-13T00:00:00Z,Flat Irons,Horseshoe leatherjacket,1,2005,2016,-11
723.9089,15,79,306,2005-03-13T00:00:00Z,Flat Irons,Magpie perch,1,2005,2016,-11
1063.789866,15,79,306,2005-03-13T00:00:00Z,Flat Irons,Sea sweep,5,2005,2016,-11
415.612788,15,79,307,2005-03-13T00:00:00Z,Flat Irons,Blue-throat wrasse,5,2005,2016,-11
380.0979,15,79,307,2005-03-13T00:00:00Z,Flat Irons,Horseshoe leatherjacket,2,2005,2016,-11
959.27,15,79,307,2005-03-13T00:00:00Z,Flat Irons,Magpie perch,3,2005,2016,-11
49.41858,15,79,307,2005-03-13T00:00:00Z,Flat Irons,Moonlighter,1,2005,2016,-11
698.5312171428571,15,79,307,2005-03-13T00:00:00Z,Flat Irons,Sea sweep,7,2005,2016,-11
601.06627,15,80,308,2007-04-10T00:00:00Z,Flat Irons,Blue-throat wrasse,5,2007,2016,-9
370.3765,15,80,308,2007-04-10T00:00:00Z,Flat Irons,Horseshoe leatherjacket,1,2007,2016,-9
482.6059,15,80,308,2007-04-10T00:00:00Z,Flat Irons,Magpie perch,1,2007,2016,-9
28.44272,15,80,308,2007-04-10T00:00:00Z,Flat Irons,Moonlighter,1,2007,2016,-9
301.623766,15,80,308,2007-04-10T00:00:00Z,Flat Irons,Sea sweep,5,2007,2016,-9
355.231855,15,80,309,2007-04-10T00:00:00Z,Flat Irons,Blue-throat wrasse,7,2007,2016,-9
467.83140000000003,15,80,309,2007-04-10T00:00:00Z,Flat Irons,Horseshoe leatherjacket,2,2007,2016,-9
659.6892,15,80,309,2007-04-10T00:00:00Z,Flat Irons,Magpie perch,1,2007,2016,-9
560.3897572857143,15,80,309,2007-04-10T00:00:00Z,Flat Irons,Sea sweep,7,2007,2016,-9
32.5890975,15,80,310,2007-04-10T00:00:00Z,Flat Irons,Blue-throat wrasse,4,2007,2016,-9
241.303,15,80,310,2007-04-10T00:00:00Z,Flat Irons,Magpie perch,1,2007,2016,-9
144.39019014285714,15,80,310,2007-04-10T00:00:00Z,Flat Irons,Sea sweep,7,2007,2016,-9
70.50394025714286,15,80,311,2007-04-10T00:00:00Z,Flat Irons,Blue-throat wrasse,7,2007,2016,-9
237.50426,15,80,311,2007-04-10T00:00:00Z,Flat Irons,Horseshoe leatherjacket,2,2007,2016,-9
479.5762666666667,15,80,311,2007-04-10T00:00:00Z,Flat Irons,Magpie perch,3,2007,2016,-9
56.88544,15,80,311,2007-04-10T00:00:00Z,Flat Irons,Moonlighter,1,2007,2016,-9
99.60696833333333,15,80,311,2007-04-10T00:00:00Z,Flat Irons,Sea sweep,6,2007,2016,-9
216.25167,15,81,312,2007-11-09T00:00:00Z,Flat Irons,Blue-throat wrasse,4,2007,2016,-9
416.1361,15,81,312,2007-11-09T00:00:00Z,Flat Irons,Magpie perch,1,2007,2016,-9
59.6746975,15,81,312,2007-11-09T00:00:00Z,Flat Irons,Sea sweep,4,2007,2016,-9
45.618629999999996,15,81,313,2007-11-09T00:00:00Z,Flat Irons,Blue-throat wrasse,2,2007,2016,-9
140.04946,15,81,313,2007-11-09T00:00:00Z,Flat Irons,Horseshoe leatherjacket,2,2007,2016,-9
241.303,15,81,313,2007-11-09T00:00:00Z,Flat Irons,Magpie perch,1,2007,2016,-9
118.94934219999999,15,81,313,2007-11-09T00:00:00Z,Flat Irons,Sea sweep,5,2007,2016,-9
105.89932475,15,81,314,2007-11-09T00:00:00Z,Flat Irons,Blue-throat wrasse,4,2007,2016,-9
575.00755,15,81,314,2007-11-09T00:00:00Z,Flat Irons,Horseshoe leatherjacket,2,2007,2016,-9
449.371,15,81,314,2007-11-09T00:00:00Z,Flat Irons,Magpie perch,2,2007,2016,-9
485.49283599999995,15,81,314,2007-11-09T00:00:00Z,Flat Irons,Sea sweep,5,2007,2016,-9
125.99629,15,81,315,2007-11-09T00:00:00Z,Flat Irons,Blue-throat wrasse,2,2007,2016,-9
182.57685,15,81,315,2007-11-09T00:00:00Z,Flat Irons,Magpie perch,2,2007,2016,-9
251.5033433333333,15,81,315,2007-11-09T00:00:00Z,Flat Irons,Sea sweep,3,2007,2016,-9
289.30884,15,82,316,2012-02-08T00:00:00Z,Flat Irons,Blue-throat wrasse,2,2012,2016,-4
536.7876,15,82,316,2012-02-08T00:00:00Z,Flat Irons,Magpie perch,2,2012,2016,-4
604.2545833333334,15,82,316,2012-02-08T00:00:00Z,Flat Irons,Sea sweep,3,2012,2016,-4
291.0465,15,82,316,2012-02-08T00:00:00Z,Flat Irons,Southern goatfish,1,2012,2016,-4
351.1734333333333,15,82,317,2012-02-08T00:00:00Z,Flat Irons,Blue-throat wrasse,3,2012,2016,-4
618.2882,15,82,317,2012-02-08T00:00:00Z,Flat Irons,Magpie perch,3,2012,2016,-4
28.44272,15,82,317,2012-02-08T00:00:00Z,Flat Irons,Moonlighter,1,2012,2016,-4
201.23718219999998,15,82,317,2012-02-08T00:00:00Z,Flat Irons,Sea sweep,5,2012,2016,-4
525.87365,15,82,318,2012-02-08T00:00:00Z,Flat Irons,Blue-throat wrasse,2,2012,2016,-4
832.2722,15,82,318,2012-02-08T00:00:00Z,Flat Irons,Magpie perch,1,2012,2016,-4
5375.96345,15,82,318,2012-02-08T00:00:00Z,Flat Irons,Sea sweep,2,2012,2016,-4
170.69692,15,82,319,2012-02-08T00:00:00Z,Flat Irons,Blue-throat wrasse,3,2012,2016,-4
267.51052,15,82,319,2012-02-08T00:00:00Z,Flat Irons,Magpie perch,2,2012,2016,-4
276.14318025,15,82,319,2012-02-08T00:00:00Z,Flat Irons,Sea sweep,4,2012,2016,-4
455.53965000000005,15,83,320,2017-05-09T00:00:00Z,Flat Irons,Blue-throat wrasse,6,2017,2016,1
302.4496,15,83,320,2017-05-09T00:00:00Z,Flat Irons,Horseshoe leatherjacket,1,2017,2016,1
581.4614,15,83,320,2017-05-09T00:00:00Z,Flat Irons,Magpie perch,2,2017,2016,1
473.17672,15,83,320,2017-05-09T00:00:00Z,Flat Irons,Sea sweep,7,2017,2016,1
342.80422000000004,15,83,321,2017-05-09T00:00:00Z,Flat Irons,Blue-throat wrasse,4,2017,2016,1
686.5325666666666,15,83,321,2017-05-09T00:00:00Z,Flat Irons,Magpie perch,3,2017,2016,1
183.7283334,15,83,321,2017-05-09T00:00:00Z,Flat Irons,Sea sweep,5,2017,2016,1
243.333896,15,83,322,2017-05-09T00:00:00Z,Flat Irons,Blue-throat wrasse,5,2017,2016,1
462.83957499999997,15,83,322,2017-05-09T00:00:00Z,Flat Irons,Horseshoe leatherjacket,4,2017,2016,1
594.08,15,83,322,2017-05-09T00:00:00Z,Flat Irons,Magpie perch,1,2017,2016,1
412.6376328333333,15,83,322,2017-05-09T00:00:00Z,Flat Irons,Sea sweep,6,2017,2016,1
470.13805,15,83,323,2017-05-09T00:00:00Z,Flat Irons,Blue-throat wrasse,2,2017,2016,1
452.3909,15,83,323,2017-05-09T00:00:00Z,Flat Irons,Horseshoe leatherjacket,1,2017,2016,1
865.8828,15,83,323,2017-05-09T00:00:00Z,Flat Irons,Magpie perch,1,2017,2016,1
330.75246666666663,15,83,323,2017-05-09T00:00:00Z,Flat Irons,Sea sweep,6,2017,2016,1
185.33968666666667,15,84,324,2018-01-28T00:00:00Z,Flat Irons,Blue-throat wrasse,3,2018,2016,2
143.9425,15,84,324,2018-01-28T00:00:00Z,Flat Irons,Horseshoe leatherjacket,1,2018,2016,2
364.9907,15,84,324,2018-01-28T00:00:00Z,Flat Irons,Magpie perch,2,2018,2016,2
483.75955,15,84,324,2018-01-28T00:00:00Z,Flat Irons,Sea sweep,3,2018,2016,2
34.91624,15,84,324,2018-01-28T00:00:00Z,Flat Irons,Tommy rough,1,2018,2016,2
270.592465,15,84,325,2018-01-28T00:00:00Z,Flat Irons,Blue-throat wrasse,4,2018,2016,2
1493.149,15,84,325,2018-01-28T00:00:00Z,Flat Irons,Dusky morwong,1,2018,2016,2
596.85745,15,84,325,2018-01-28T00:00:00Z,Flat Irons,Magpie perch,2,2018,2016,2
69.9047,15,84,325,2018-01-28T00:00:00Z,Flat Irons,Sea sweep,2,2018,2016,2
222.88031500000002,15,84,326,2018-01-28T00:00:00Z,Flat Irons,Blue-throat wrasse,4,2018,2016,2
1493.149,15,84,326,2018-01-28T00:00:00Z,Flat Irons,Dusky morwong,1,2018,2016,2
516.28815,15,84,326,2018-01-28T00:00:00Z,Flat Irons,Magpie perch,2,2018,2016,2
234.15917,15,84,326,2018-01-28T00:00:00Z,Flat Irons,Sea sweep,4,2018,2016,2
155.59822,15,84,327,2018-01-28T00:00:00Z,Flat Irons,Blue-throat wrasse,3,2018,2016,2
143.9425,15,84,327,2018-01-28T00:00:00Z,Flat Irons,Horseshoe leatherjacket,1,2018,2016,2
878.50135,15,84,327,2018-01-28T00:00:00Z,Flat Irons,Magpie perch,2,2018,2016,2
136.1790325,15,84,327,2018-01-28T00:00:00Z,Flat Irons,Sea sweep,4,2018,2016,2
131.4801,15,84,327,2018-01-28T00:00:00Z,Flat Irons,Southern goatfish,1,2018,2016,2
29.33218,17,87,336,2005-03-13T00:00:00Z,The Bluff,Blue-throat wrasse,1,2005,2016,-11
241.303,17,87,336,2005-03-13T00:00:00Z,The Bluff,Magpie perch,1,2005,2016,-11
12.10039,17,87,336,2005-03-13T00:00:00Z,The Bluff,Moonlighter,1,2005,2016,-11
74.22012,17,87,337,2005-03-13T00:00:00Z,The Bluff,Blue-throat wrasse,1,2005,2016,-11
68.86768225,17,87,337,2005-03-13T00:00:00Z,The Bluff,Horseshoe leatherjacket,4,2005,2016,-11
566.6761,17,87,337,2005-03-13T00:00:00Z,The Bluff,Long-snouted boarfish,1,2005,2016,-11
139.18961333333334,17,87,337,2005-03-13T00:00:00Z,The Bluff,Magpie perch,3,2005,2016,-11
6.050195,17,87,337,2005-03-13T00:00:00Z,The Bluff,Moonlighter,1,2005,2016,-11
91.37843,17,87,337,2005-03-13T00:00:00Z,The Bluff,Sea sweep,1,2005,2016,-11
262.58162666666664,17,87,338,2005-03-13T00:00:00Z,The Bluff,Blue-throat wrasse,3,2005,2016,-11
370.3765,17,87,338,2005-03-13T00:00:00Z,The Bluff,Horseshoe leatherjacket,1,2005,2016,-11
482.6059,17,87,338,2005-03-13T00:00:00Z,The Bluff,Magpie perch,1,2005,2016,-11
345.3967887142857,17,87,338,2005-03-13T00:00:00Z,The Bluff,Sea sweep,7,2005,2016,-11
74.22012,17,87,339,2005-03-13T00:00:00Z,The Bluff,Blue-throat wrasse,1,2005,2016,-11
571.14755,17,87,339,2005-03-13T00:00:00Z,The Bluff,Magpie perch,2,2005,2016,-11
78.1246642,17,87,339,2005-03-13T00:00:00Z,The Bluff,Sea sweep,5,2005,2016,-11
32.5729,17,88,340,2006-03-24T00:00:00Z,The Bluff,Blue-throat wrasse,1,2006,2016,-10
85.18922,17,88,340,2006-03-24T00:00:00Z,The Bluff,Horseshoe leatherjacket,1,2006,2016,-10
268.75196,17,88,340,2006-03-24T00:00:00Z,The Bluff,Magpie perch,4,2006,2016,-10
49.446994249999996,17,88,340,2006-03-24T00:00:00Z,The Bluff,Moonlighter,4,2006,2016,-10
110.521915,17,88,340,2006-03-24T00:00:00Z,The Bluff,Sea sweep,2,2006,2016,-10
32.92487,17,88,340,2006-03-24T00:00:00Z,The Bluff,Southern goatfish,1,2006,2016,-10
0.8465918,17,88,341,2006-03-24T00:00:00Z,The Bluff,Blue-throat wrasse,1,2006,2016,-10
182.64405,17,88,341,2006-03-24T00:00:00Z,The Bluff,Horseshoe leatherjacket,2,2006,2016,-10
74.50654,17,88,341,2006-03-24T00:00:00Z,The Bluff,Sea sweep,3,2006,2016,-10
81.3451,17,88,341,2006-03-24T00:00:00Z,The Bluff,Southern goatfish,1,2006,2016,-10
69.3170506,17,88,342,2006-03-24T00:00:00Z,The Bluff,Blue-throat wrasse,3,2006,2016,-10
779.6386,17,88,342,2006-03-24T00:00:00Z,The Bluff,Horseshoe leatherjacket,1,2006,2016,-10
416.1361,17,88,342,2006-03-24T00:00:00Z,The Bluff,Magpie perch,1,2006,2016,-10
1.770977,17,88,342,2006-03-24T00:00:00Z,The Bluff,Moonlighter,1,2006,2016,-10
340.8027975,17,88,342,2006-03-24T00:00:00Z,The Bluff,Sea sweep,4,2006,2016,-10
74.22012,17,88,343,2006-03-24T00:00:00Z,The Bluff,Blue-throat wrasse,1,2006,2016,-10
82.77825433333334,17,88,343,2006-03-24T00:00:00Z,The Bluff,Sea sweep,6,2006,2016,-10
107.7802,17,88,343,2006-03-24T00:00:00Z,The Bluff,Tommy rough,1,2006,2016,-10
30.95254,17,89,344,2007-02-20T00:00:00Z,The Bluff,Blue-throat wrasse,2,2007,2016,-9
67.803295,17,89,344,2007-02-20T00:00:00Z,The Bluff,Horseshoe leatherjacket,2,2007,2016,-9
123.8507,17,89,344,2007-02-20T00:00:00Z,The Bluff,Magpie perch,1,2007,2016,-9
28.44272,17,89,344,2007-02-20T00:00:00Z,The Bluff,Moonlighter,1,2007,2016,-9
107.6485825,17,89,344,2007-02-20T00:00:00Z,The Bluff,Sea sweep,4,2007,2016,-9
94.85516,17,89,345,2007-02-20T00:00:00Z,The Bluff,Blue-throat wrasse,3,2007,2016,-9
100.8347,17,89,345,2007-02-20T00:00:00Z,The Bluff,Horseshoe leatherjacket,1,2007,2016,-9
208.072926,17,89,345,2007-02-20T00:00:00Z,The Bluff,Magpie perch,5,2007,2016,-9
133.29906,17,89,345,2007-02-20T00:00:00Z,The Bluff,Moonlighter,3,2007,2016,-9
20.858635,17,89,345,2007-02-20T00:00:00Z,The Bluff,Sea sweep,2,2007,2016,-9
18.56001,17,89,345,2007-02-20T00:00:00Z,The Bluff,Southern goatfish,1,2007,2016,-9
104.7978038,17,89,346,2007-02-20T00:00:00Z,The Bluff,Blue-throat wrasse,5,2007,2016,-9
194.9097,17,89,346,2007-02-20T00:00:00Z,The Bluff,Horseshoe leatherjacket,1,2007,2016,-9
56.88544,17,89,346,2007-02-20T00:00:00Z,The Bluff,Moonlighter,1,2007,2016,-9
45.714980250000004,17,89,346,2007-02-20T00:00:00Z,The Bluff,Sea sweep,4,2007,2016,-9
189.937482,17,89,347,2007-02-20T00:00:00Z,The Bluff,Blue-throat wrasse,5,2007,2016,-9
194.9097,17,89,347,2007-02-20T00:00:00Z,The Bluff,Horseshoe leatherjacket,1,2007,2016,-9
38.91225333333333,17,89,347,2007-02-20T00:00:00Z,The Bluff,Sea sweep,3,2007,2016,-9
402.3956275,17,90,348,2007-11-14T00:00:00Z,The Bluff,Horseshoe leatherjacket,4,2007,2016,-9
306.4276,17,90,348,2007-11-14T00:00:00Z,The Bluff,Magpie perch,2,2007,2016,-9
56.88544,17,90,348,2007-11-14T00:00:00Z,The Bluff,Moonlighter,1,2007,2016,-9
189.86536999999998,17,90,348,2007-11-14T00:00:00Z,The Bluff,Sea sweep,4,2007,2016,-9
123.8507,17,90,349,2007-11-14T00:00:00Z,The Bluff,Magpie perch,1,2007,2016,-9
82.2460875,17,90,349,2007-11-14T00:00:00Z,The Bluff,Sea sweep,4,2007,2016,-9
194.9097,17,90,350,2007-11-14T00:00:00Z,The Bluff,Horseshoe leatherjacket,1,2007,2016,-9
416.1361,17,90,350,2007-11-14T00:00:00Z,The Bluff,Magpie perch,1,2007,2016,-9
90.52332383333334,17,90,350,2007-11-14T00:00:00Z,The Bluff,Sea sweep,6,2007,2016,-9
125.99629,17,90,351,2007-11-14T00:00:00Z,The Bluff,Blue-throat wrasse,2,2007,2016,-9
1315.7608,17,90,351,2007-11-14T00:00:00Z,The Bluff,Horseshoe leatherjacket,2,2007,2016,-9
449.371,17,90,351,2007-11-14T00:00:00Z,The Bluff,Magpie perch,2,2007,2016,-9
249.73936999999998,17,90,351,2007-11-14T00:00:00Z,The Bluff,Sea sweep,4,2007,2016,-9
197.899458,17,91,352,2013-03-06T00:00:00Z,The Bluff,Sea sweep,5,2013,2016,-3
195.5,17,91,353,2013-03-06T00:00:00Z,The Bluff,Magpie perch,1,2013,2016,-3
226.23989999999998,17,91,353,2013-03-06T00:00:00Z,The Bluff,Sea sweep,4,2013,2016,-3
49.41858,17,91,354,2013-03-06T00:00:00Z,The Bluff,Moonlighter,1,2013,2016,-3
316.3863075,17,91,354,2013-03-06T00:00:00Z,The Bluff,Sea sweep,4,2013,2016,-3
260.7988466666667,17,91,355,2013-03-06T00:00:00Z,The Bluff,Magpie perch,3,2013,2016,-3
65.66715,17,91,355,2013-03-06T00:00:00Z,The Bluff,Sea sweep,1,2013,2016,-3
255.5676,17,92,359,2013-11-18T00:00:00Z,The Bluff,Horseshoe leatherjacket,1,2013,2016,-3
121.4942,17,93,360,2017-04-15T00:00:00Z,The Bluff,Blue-throat wrasse,1,2017,2016,1
44.83059,17,93,360,2017-04-15T00:00:00Z,The Bluff,Horseshoe leatherjacket,1,2017,2016,1
424.029628,17,93,360,2017-04-15T00:00:00Z,The Bluff,Sea sweep,5,2017,2016,1
686.5325666666666,17,93,361,2017-04-15T00:00:00Z,The Bluff,Magpie perch,3,2017,2016,1
85.86367,17,93,361,2017-04-15T00:00:00Z,The Bluff,Moonlighter,1,2017,2016,1
116.83932999999999,17,93,361,2017-04-15T00:00:00Z,The Bluff,Sea sweep,3,2017,2016,1
110.23713,17,93,361,2017-04-15T00:00:00Z,The Bluff,Southern goatfish,2,2017,2016,1
599.6349,17,93,362,2017-04-15T00:00:00Z,The Bluff,Dusky morwong,1,2017,2016,1
