OpCode,SiteName,Waypoint,Lattitude,Longitude,MapDatum,MapMethod,Date,TimeIn,BruvType,UNIQUE_ID,UTMzone,Easting,Northing,FieldLead,FieldTeam,MonType,Bottom Temp
CACI01_1612,Carrickalinga Central In 01,876,-35.3986404743045,138.334810752421,WGS84,GPS,2016-12-10T13:30:00Z,12:52:00 PM,Stereo,67,54,257953,6079485,SHolland,BST/Coast,Core,18
CACI02_1612,Carrickalinga Central In 02,877,-35.3973201569169,138.336499789729,WGS84,GPS,2016-12-10T13:30:00Z,12:58:00 PM,Stereo,67,54,258102,6079636,SHolland,BST/Coast,Core,18
CACI03_1612,Carrickalinga Central In 03,878,-35.3958368953317,138.338202154263,WGS84,GPS,2016-12-10T13:30:00Z,1:05:00 PM,Stereo,67,54,258253,6079804,SHolland,BST/Coast,Core,18
CACI04_1612,Carrickalinga Central In 04,879,-35.3944445773959,138.340117922052,WGS84,GPS,2016-12-10T13:30:00Z,1:10:00 PM,Stereo,67,54,258423,6079963,SHolland,BST/Coast,Core,18
CANI01_1612,Carrickalinga North In 01,26,-35.390298301354,138.345913672819,WGS84,GPS,2016-12-10T13:30:00Z,9:51:00 AM,Stereo,67,54,258937,6080438,SHolland,BST/Coast,Core,18
CANI02_1612,Carrickalinga North In 02,27,-35.388231659308,138.346714479848,WGS84,GPS,2016-12-10T13:30:00Z,9:56:00 AM,Stereo,67,54,259003,6080669,SHolland,BST/Coast,Core,18
CANI03_1612,Carrickalinga North In 03,28,-35.3877307567745,138.349920473992,WGS84,GPS,2016-12-10T13:30:00Z,10:02:00 AM,Stereo,67,54,259293,6080732,SHolland,BST/Coast,Core,18
CANI04_1612,Carrickalinga North In 04,29,-35.3865686897188,138.351296866312,WGS84,GPS,2016-12-10T13:30:00Z,10:08:00 AM,Stereo,67,54,259415,6080864,SHolland,BST/Coast,Core,18
CANO01_1612,Carrickalinga North Out 01,30,-35.3727063629776,138.37499409914,WGS84,GPS,2016-12-10T13:30:00Z,11:33:00 AM,Stereo,152,54,261527,6082460,SHolland,BST/Coast,Core,19
CANO02_1612,Carrickalinga North Out 02,31,-35.3714242670685,138.378371084108,WGS84,GPS,2016-12-10T13:30:00Z,11:39:00 AM,Stereo,152,54,261830,6082610,SHolland,BST/Coast,Core,19
CANO03_1612,Carrickalinga North Out 03,32,-35.373431732878,138.372788317501,WGS84,GPS,2016-12-10T13:30:00Z,11:55:00 AM,Stereo,152,54,261329,6082374,SHolland,BST/Coast,Core,19
CANO04_1612,Carrickalinga North Out 04,33,-35.3753394540399,138.370752101764,WGS84,GPS,2016-12-10T13:30:00Z,12:01:00 PM,Stereo,152,54,261149,6082157,SHolland,BST/Coast,Core,19
CASI01_1612,Carrickalinga South In 01,872,-35.4057664331048,138.3260401804,WGS84,GPS,2016-12-10T13:30:00Z,11:19:00 AM,Stereo,67,54,257178,6078673,SHolland,BST/Coast,Core,18
CASI02_1612,Carrickalinga South In 02,873,-35.4040329717099,138.327485052868,WGS84,GPS,2016-12-10T13:30:00Z,11:04:00 AM,Stereo,67,54,257304,6078869,SHolland,BST/Coast,Core,18
CASI03_1612,Carrickalinga South In 03,874,-35.40262456052,138.329005278646,WGS84,GPS,2016-12-10T13:30:00Z,11:30:00 AM,Stereo,67,54,257438,6079029,SHolland,BST/Coast,Core,18
CASI04_1612,Carrickalinga South In 04,875,-35.4014645889401,138.331004949286,WGS84,GPS,2016-12-10T13:30:00Z,11:35:00 AM,Stereo,67,54,257616,6079162,SHolland,BST/Coast,Core,18
CASO01_1612,Carrickalinga South Out 01,868,-35.4156446736305,138.321065939962,WGS84,GPS,2016-12-10T13:30:00Z,9:48:00 AM,Stereo,152,54,256756,6077565,SHolland,BST/Coast,Core,18
CASO02_1612,Carrickalinga South Out 02,869,-35.4143107775598,138.32210814580301,WGS84,GPS,2016-12-10T13:30:00Z,9:54:00 AM,Stereo,152,54,256846,6077715,SHolland,BST/Coast,Core,18
CASO03_1612,Carrickalinga South Out 03,870,-35.4129151068627,138.322854386642,WGS84,GPS,2016-12-10T13:30:00Z,10:00:00 AM,Stereo,152,54,256910,6077872,SHolland,BST/Coast,Core,18
CASO04_1612,Carrickalinga South Out 04,871,-35.4113684780895,138.323855856433,WGS84,GPS,2016-12-10T13:30:00Z,10:05:00 AM,Stereo,152,54,256996,6078046,SHolland,BST/Coast,Core,18
CUEI01_1701,Cuttlefish Coast East In,934,-32.995956,137.743477,WGS84,GPS,2017-01-15T13:30:00Z,9:00:00 AM,Stereo,47,53,756337,6345818,DColella,BST,Core,24
CUEI02_1701,Cuttlefish Coast East In,931,-32.995189,137.741199999999,WGS84,GPS,2017-01-15T13:30:00Z,9:07:00 AM,Stereo,47,53,756126,6345909,DColella,BST,Core,24
CUEI03_1701,Cuttlefish Coast East In,932,-32.9948679999999,137.738694,WGS84,GPS,2017-01-15T13:30:00Z,9:12:00 AM,Stereo,47,53,755893,6345951,DColella,BST,Core,24
CUEI04_1701,Cuttlefish Coast East In,933,-32.9945919999999,137.736527,WGS84,GPS,2017-01-15T13:30:00Z,9:16:00 AM,Stereo,47,53,755691,6345986,DColella,BST,Core,24
CUEO01_1701,Cuttlefish Coast East Out,944,-33.000902,137.782084,WGS84,GPS,2017-01-15T13:30:00Z,2:00:00 PM,Stereo,187,53,759930,6345175,DColella,BST,Core,25
CUEO02_1701,Cuttlefish Coast East Out,945,-32.99998,137.781747,WGS84,GPS,2017-01-15T13:30:00Z,2:06:00 PM,Stereo,187,53,759902,6345278,DColella,BST,Core,25
CUEO03_1701,Cuttlefish Coast East Out,946,-33.001502,137.783674999999,WGS84,GPS,2017-01-15T13:30:00Z,2:11:00 PM,Stereo,187,53,760077,6345104,DColella,BST,Core,25
CUEO04_1701,Cuttlefish Coast East Out,947,-33.0013399999999,137.785587999999,WGS84,GPS,2017-01-15T13:30:00Z,2:14:00 PM,Stereo,187,53,760257,6345118,DColella,BST,Core,25
CUWI01_1701,Cuttlefish Coast West In,939,-32.992915000000004,137.727933,WGS84,GPS,2017-01-15T13:30:00Z,12:15:00 PM,Stereo,47,53,754893,6346193,DColella,BST,Core,24
CUWI02_1701,Cuttlefish Coast West In,941,-32.993121,137.725616,WGS84,GPS,2017-01-15T13:30:00Z,12:19:00 PM,Stereo,47,53,754675,6346176,DColella,BST,Core,24
CUWI03_1701,Cuttlefish Coast West In,942,-32.9927339999999,137.723513999999,WGS84,GPS,2017-01-15T13:30:00Z,12:22:00 PM,Stereo,47,53,754480,6346224,DColella,BST,Core,24
CUWI04_1701,Cuttlefish Coast West In,943,-32.9920389999999,137.720776,WGS84,GPS,2017-01-15T13:30:00Z,12:26:00 PM,Stereo,47,53,754226,6346308,DColella,BST,Core,24
CUWO01_1701,Cuttlefish Coast West Out,935,-32.9964149999999,137.758596,WGS84,GPS,2017-01-15T13:30:00Z,10:46:00 AM,Stereo,187,53,757748,6345730,DColella,BST,Core,25
CUWO02_1701,Cuttlefish Coast West Out,936,-32.996355,137.756009,WGS84,GPS,2017-01-15T13:30:00Z,10:50:00 AM,Stereo,187,53,757507,6345743,DColella,BST,Core,25
CUWO03_1701,Cuttlefish Coast West Out,937,-32.996242,137.753869,WGS84,GPS,2017-01-15T13:30:00Z,10:54:00 AM,Stereo,187,53,757307,6345761,DColella,BST,Core,25
CUWO04_1701,Cuttlefish Coast West Out,938,-32.996388,137.751348,WGS84,GPS,2017-01-15T13:30:00Z,10:57:00 AM,Stereo,187,53,757071,6345751,DColella,BST,Core,25
FBSI01_1701,Fairway Bank South In,962,-33.0669955909252,137.701411955058,WGS84,GPS,2017-01-16T13:30:00Z,11:57:00 AM,Stereo,187,53,752202,6338041,DColella,BST,BRUVS,25
FBSI02_1701,Fairway Bank South In,963,-33.0673674121499,137.7040295396,WGS84,GPS,2017-01-16T13:30:00Z,12:02:00 PM,Stereo,187,53,752446,6337993,DColella,BST,BRUVS,25
FBSI03_1701,Fairway Bank South In,964,-33.0693908035755,137.703623184934,WGS84,GPS,2017-01-16T13:30:00Z,12:05:00 PM,Stereo,187,53,752402,6337770,DColella,BST,BRUVS,25
FBSI04_1701,Fairway Bank South In,965,-33.0714983493089,137.703505503013,WGS84,GPS,2017-01-16T13:30:00Z,12:08:00 PM,Stereo,187,53,752385,6337537,DColella,BST,BRUVS,25
FBEO01_1701,Fairway Bank East Out,948,-33.0365631636232,137.741545261815,WGS84,GPS,2017-01-16T13:30:00Z,8:44:00 AM,Stereo,48,53,756038,6341319,DColella,BST,BRUVS,25
FBEO02_1701,Fairway Bank East Out,949,-33.0347478948533,137.741614244878,WGS84,GPS,2017-01-16T13:30:00Z,8:48:00 AM,Stereo,48,53,756050,6341520,DColella,BST,BRUVS,25
FBEO03_1701,Fairway Bank East Out,950,-33.0329633876681,137.74159756489,WGS84,GPS,2017-01-16T13:30:00Z,8:52:00 AM,Stereo,48,53,756054,6341718,DColella,BST,BRUVS,25
FBEO04_1701,Fairway Bank East Out,951,-33.0310611985623,137.741703093051,WGS84,GPS,2017-01-16T13:30:00Z,8:56:00 AM,Stereo,48,53,756069,6341929,DColella,BST,BRUVS,25
FBNI01_1701,Fairway Bank North In,952,-33.0493414588272,137.713007563725,WGS84,GPS,2017-01-16T13:30:00Z,10:25:00 AM,Stereo,48,53,753336,6339971,DColella,BST,BRUVS,25
FBNI02_1701,Fairway Bank North In,953,-33.0492780078202,137.710763812065,WGS84,GPS,2017-01-16T13:30:00Z,10:28:00 AM,Stereo,48,53,753126,6339984,DColella,BST,BRUVS,25
FBNI03_1701,Fairway Bank North In,954,-33.0496697779744,137.708602370694,WGS84,GPS,2017-01-16T13:30:00Z,10:31:00 AM,Stereo,48,53,752923,6339945,DColella,BST,BRUVS,25
FBNI04_1701,Fairway Bank North In,955,-33.0499944090843,137.706372868269,WGS84,GPS,2017-01-16T13:30:00Z,10:34:00 AM,Stereo,48,53,752714,6339915,DColella,BST,BRUVS,25
FBWO01_1701,Fairway Bank West Out,968,-33.0351072270423,137.666700147092,WGS84,GPS,2017-01-16T13:30:00Z,1:39:00 PM,Stereo,187,53,749051,6341661,DColella,BST,BRUVS,25
FBWO02_1701,Fairway Bank West Out,969,-33.0340762529522,137.664622189477,WGS84,GPS,2017-01-16T13:30:00Z,1:42:00 PM,Stereo,187,53,748859,6341780,DColella,BST,BRUVS,25
FBWO03_1701,Fairway Bank West Out,970,-33.0333285033702,137.662445912137,WGS84,GPS,2017-01-16T13:30:00Z,1:35:00 PM,Stereo,187,53,748658,6341868,DColella,BST,BRUVS,25
FBWO04_1701,Fairway Bank West Out,971,-33.0325358267873,137.660450935363,WGS84,GPS,2017-01-16T13:30:00Z,1:50:00 PM,Stereo,187,53,748474,6341961,DColella,BST,BRUVS,25
PGCI01_1702,Pt Gibbon Central In,990,-33.821319,136.829225,WGS84,GPS,2017-02-02T13:30:00Z,10:17:00 AM,Stereo,41,53,669289,6256152,Dcolella,BST,Core,24
PGCI02_1702,Pt Gibbon Central In,989,-33.820545,136.831514,WGS84,GPS,2017-02-02T13:30:00Z,10:12:00 AM,Stereo,41,53,669503,6256234,Dcolella,BST,Core,24
PGCI03_1702,Pt Gibbon Central In,988,-33.8203749999999,136.834527,WGS84,GPS,2017-02-02T13:30:00Z,10:06:00 AM,Stereo,41,53,669782,6256248,Dcolella,BST,Core,24
PGCI04_1702,Pt Gibbon Central In,987,-33.8200069999999,136.837099999999,WGS84,GPS,2017-02-02T13:30:00Z,10:03:00 AM,Stereo,41,53,670021,6256284,Dcolella,BST,Core,24
PGCO01_1702,Pt Gibbon Central Out,1039,-33.792225,136.917880999999,WGS84,GPS,2017-02-03T13:30:00Z,12:14:00 PM,Stereo,137,53,677555,6259229,Dcolella,BST,Core,24
PGCO02_1702,Pt Gibbon Central Out,1038,-33.791364,136.920537999999,WGS84,GPS,2017-02-03T13:30:00Z,12:10:00 PM,Stereo,137,53,677803,6259320,Dcolella,BST,Core,24
PGCO03_1702,Pt Gibbon Central Out,1037,-33.790609,136.923779,WGS84,GPS,2017-02-03T13:30:00Z,12:06:00 PM,Stereo,137,53,678105,6259398,Dcolella,BST,Core,24
PGCO04_1702,Pt Gibbon Central Out,1036,-33.7895359999999,136.926239,WGS84,GPS,2017-02-03T13:30:00Z,12:02:00 PM,Stereo,137,53,678335,6259512,Dcolella,BST,Core,24
PGEI01_1702,Pt Gibbon East In,1007,-33.8187169999999,136.85084,WGS84,GPS,2017-02-02T13:30:00Z,2:44:00 PM,Stereo,41,53,671295,6256404,Dcolella,BST,Core,24
PGEI02_1702,Pt Gibbon East In,1006,-33.818294,136.853005,WGS84,GPS,2017-02-02T13:30:00Z,2:38:00 PM,Stereo,41,53,671496,6256448,Dcolella,BST,Core,24
PGEI03_1702,Pt Gibbon East In,1005,-33.817829,136.855194,WGS84,GPS,2017-02-02T13:30:00Z,2:34:00 PM,Stereo,41,53,671700,6256496,Dcolella,BST,Core,24
PGEI04_1702,Pt Gibbon East In,1004,-33.817391,136.857665999999,WGS84,GPS,2017-02-02T13:30:00Z,2:28:00 PM,Stereo,41,53,671930,6256540,Dcolella,BST,Core,24
PGEO01_1702,Pt Gibbon East Out,1046,-33.78246,136.969314,WGS84,GPS,2017-02-03T13:30:00Z,2:02:00 PM,Stereo,137,53,682338,6260222,Dcolella,BST,Core,24
PGEO02_1702,Pt Gibbon East Out,1047,-33.783417,136.966969,WGS84,GPS,2017-02-03T13:30:00Z,2:06:00 PM,Stereo,137,53,682119,6260120,Dcolella,BST,Core,24
PGEO03_1702,Pt Gibbon East Out,1048,-33.78426,136.964008,WGS84,GPS,2017-02-03T13:30:00Z,2:13:00 PM,Stereo,137,53,681843,6260031,Dcolella,BST,Core,24
PGEO04_1702,Pt Gibbon East Out,1049,-33.7849039999999,136.961236,WGS84,GPS,2017-02-03T13:30:00Z,2:16:00 PM,Stereo,137,53,681585,6259965,Dcolella,BST,Core,24
PGWI01_1702,Pt Gibbon West In,999,-33.8253619999999,136.808866999999,WGS84,GPS,2017-02-02T13:30:00Z,12:23:00 PM,Stereo,41,53,667397,6255737,Dcolella,BST,Core,24
PGWI02_1702,Pt Gibbon West In,1001,-33.82497,136.811189,WGS84,GPS,2017-02-02T13:30:00Z,12:29:00 PM,Stereo,41,53,667613,6255776,Dcolella,BST,Core,24
PGWI03_1702,Pt Gibbon West In,1002,-33.824347,136.812997,WGS84,GPS,2017-02-02T13:30:00Z,12:34:00 PM,Stereo,41,53,667781,6255842,Dcolella,BST,Core,24
PGWI04_1702,Pt Gibbon West In,1003,-33.8237979999999,136.815242,WGS84,GPS,2017-02-02T13:30:00Z,12:37:00 PM,Stereo,41,53,667990,6255900,Dcolella,BST,Core,24
PGWO01_1702,Pt Gibbon West Out,1023,-33.809094,136.887998,WGS84,GPS,2017-02-03T13:30:00Z,10:05:00 AM,Stereo,137,53,674754,6257409,Dcolella,BST,Core,24
PGWO02_1702,Pt Gibbon West Out,1022,-33.8083719999999,136.890305,WGS84,GPS,2017-02-03T13:30:00Z,10:01:00 AM,Stereo,137,53,674969,6257485,Dcolella,BST,Core,24
PGWO03_1702,Pt Gibbon West Out,1021,-33.8072909999999,136.892765999999,WGS84,GPS,2017-02-03T13:30:00Z,9:57:00 AM,Stereo,137,53,675199,6257601,Dcolella,BST,Core,24
PGWO04_1702,Pt Gibbon West Out,1020,-33.806263,136.895089,WGS84,GPS,2017-02-03T13:30:00Z,9:51:00 AM,Stereo,137,53,675416,6257711,Dcolella,BST,Core,24
RHCI01_1612,Rapid Head Central In,859,-35.5308120232075,138.154449965804,WGS84,GPS,2016-12-06T13:30:00Z,10:10:00 AM,Stereo,68,54,241992,6064364,Sholland,BST/Coast,BRUVS,18
RHCI02_1612,Rapid Head Central In,861,-35.531289037317,138.152397992089,WGS84,GPS,2016-12-06T13:30:00Z,10:20:00 AM,Stereo,68,54,241808,6064306,Sholland,BST/Coast,BRUVS,18
RHCI03_1612,Rapid Head Central In,862,-35.5319527164101,138.149253772571,WGS84,GPS,2016-12-06T13:30:00Z,10:25:00 AM,Stereo,68,54,241525,6064224,Sholland,BST/Coast,BRUVS,18
RHCI04_1612,Rapid Head Central In,863,-35.5333867762237,138.148225899785,WGS84,GPS,2016-12-06T13:30:00Z,10:30:00 AM,Stereo,68,54,241436,6064062,Sholland,BST/Coast,BRUVS,18
RHCO01_1612,Rapid Head Central Out,22,-35.5684903543442,138.118327483534,WGS84,GPS,2016-12-06T13:30:00Z,11:52:00 AM,Stereo,153,54,238838,6060088,Sholland,BST/Coast,BRUVS,18
RHCO02_1612,Rapid Head Central Out,23,-35.5704843252897,138.117024432867,WGS84,GPS,2016-12-06T13:30:00Z,11:55:00 AM,Stereo,153,54,238727,6059864,Sholland,BST/Coast,BRUVS,18
RHCO03_1612,Rapid Head Central Out,24,-35.5727814696729,138.11658354476,WGS84,GPS,2016-12-06T13:30:00Z,12:01:00 PM,Stereo,153,54,238694,6059608,Sholland,BST/Coast,BRUVS,18
RHCO04_1612,Rapid Head Central Out,25,-35.5744275078177,138.115710904821,WGS84,GPS,2016-12-06T13:30:00Z,12:04:00 PM,Stereo,153,54,238620,6059423,Sholland,BST/Coast,BRUVS,18
RHEI01_1612,Rapid Head East In,855,-35.518635045737,138.171043787151,WGS84,GPS,2016-12-06T13:30:00Z,8:30:00 AM,Stereo,68,54,243458,6065759,Sholland,BST/Coast,BRUVS,18
RHEI02_1612,Rapid Head East In,856,-35.5182959977537,138.169725229963,WGS84,GPS,2016-12-06T13:30:00Z,8:36:00 AM,Stereo,68,54,243338,6065793,Sholland,BST/Coast,BRUVS,18
RHEI03_1612,Rapid Head East In,857,-35.5181890446692,138.168122861534,WGS84,GPS,2016-12-06T13:30:00Z,8:41:00 AM,Stereo,68,54,243192,6065800,Sholland,BST/Coast,BRUVS,18
RHEI04_1612,Rapid Head East In,858,-35.5184032861143,138.166230982169,WGS84,GPS,2016-12-06T13:30:00Z,8:52:00 AM,Stereo,68,54,243021,6065772,Sholland,BST/Coast,BRUVS,18
RHNI01_1612,Rapid Head North In,13,-35.5206415057182,138.162940246984,WGS84,GPS,2016-12-06T13:30:00Z,8:25:00 AM,Stereo,68,54,242730,6065515,Sholland,BST/Coast,BRUVS,18
RHNI02_1612,Rapid Head North In,14,-35.5218605697155,138.161773066967,WGS84,GPS,2016-12-06T13:30:00Z,8:32:00 AM,Stereo,68,54,242628,6065377,Sholland,BST/Coast,BRUVS,18
RHNI03_1612,Rapid Head North In,16,-35.5232074577361,138.161891754716,WGS84,GPS,2016-12-06T13:30:00Z,8:35:00 AM,Stereo,68,54,242643,6065227,Sholland,BST/Coast,BRUVS,18
RHNI04_1612,Rapid Head North In,17,-35.524909151718,138.161299657076,WGS84,GPS,2016-12-06T13:30:00Z,8:43:00 AM,Stereo,68,54,242594,6065037,Sholland,BST/Coast,BRUVS,18
RHNO01_1612,Rapid Head North Out,18,-35.553716244176,138.128007743507,WGS84,GPS,2016-12-06T13:30:00Z,10:12:00 AM,Stereo,153,54,239668,6061753,Sholland,BST/Coast,BRUVS,18
RHNO02_1612,Rapid Head North Out,19,-35.5553312692791,138.126501934602,WGS84,GPS,2016-12-06T13:30:00Z,10:16:00 AM,Stereo,153,54,239537,6061570,Sholland,BST/Coast,BRUVS,18
RHNO03_1612,Rapid Head North Out,20,-35.5582707189023,138.124382989481,WGS84,GPS,2016-12-06T13:30:00Z,10:20:00 AM,Stereo,153,54,239354,6061238,Sholland,BST/Coast,BRUVS,18
RHNO04_1612,Rapid Head North Out,21,-35.5600170046091,138.12277902849,WGS84,GPS,2016-12-06T13:30:00Z,10:23:00 AM,Stereo,153,54,239214,6061040,Sholland,BST/Coast,BRUVS,18
RHSO01_1612,Rapid Head South Out,864,-35.5946736596524,138.099710941314,WGS84,GPS,2016-12-06T13:30:00Z,12:02:00 PM,Stereo,153,54,237236,6057134,Sholland,BST/Coast,BRUVS,18
RHSO02_1612,Rapid Head South Out,865,-35.5956737883389,138.095907149836,WGS84,GPS,2016-12-06T13:30:00Z,12:06:00 PM,Stereo,153,54,236895,6057013,Sholland,BST/Coast,BRUVS,18
RHSO03_1612,Rapid Head South Out,866,-35.5968743283301,138.093192335218,WGS84,GPS,2016-12-06T13:30:00Z,12:10:00 PM,Stereo,153,54,236653,6056872,Sholland,BST/Coast,BRUVS,18
RHSO04_1612,Rapid Head South Out,867,-35.5992680322378,138.091344293206,WGS84,GPS,2016-12-06T13:30:00Z,12:15:00 PM,Stereo,153,54,236493,6056602,Sholland,BST/Coast,BRUVS,18
SGCI01_1612,Sponge Gardens Central In,850,-35.7414413709193,138.036272423341,WGS84,GPS,2016-12-05T13:30:00Z,11:16:00 AM,Stereo,73,54,231979,6040678,Sholland,BST/Coast,BRUVS,18
SGCI02_1612,Sponge Gardens Central In,849,-35.7407683879137,138.040061295032,WGS84,GPS,2016-12-05T13:30:00Z,11:11:00 AM,Stereo,73,54,232320,6040763,Sholland,BST/Coast,BRUVS,18
SGCI03_1612,Sponge Gardens Central In,848,-35.7413473259657,138.043040642514,WGS84,GPS,2016-12-05T13:30:00Z,11:05:00 AM,Stereo,73,54,232591,6040707,Sholland,BST/Coast,BRUVS,18
SGCI04_1612,Sponge Gardens Central In,847,-35.7420229073613,138.04498700425,WGS84,GPS,2016-12-05T13:30:00Z,10:58:00 AM,Stereo,73,54,232770,6040637,Sholland,BST/Coast,BRUVS,18
SGCO01_1612,Sponge Gardens Central Out,5,-35.7209323626011,137.960172956809,WGS84,GPS,2016-12-05T13:30:00Z,11:35:00 AM,Stereo,201,53,767769,6042963,Sholland,BST/Coast,BRUVS,18
SGCO02_1612,Sponge Gardens Central Out,6,-35.7201085053384,137.96236901544,WGS84,GPS,2016-12-05T13:30:00Z,11:41:00 AM,Stereo,201,53,767970,6043049,Sholland,BST/Coast,BRUVS,18
SGCO03_1612,Sponge Gardens Central Out,7,-35.7193372026085,137.965273344889,WGS84,GPS,2016-12-05T13:30:00Z,11:46:00 AM,Stereo,201,53,768236,6043126,Sholland,BST/Coast,BRUVS,18
SGCO04_1612,Sponge Gardens Central Out,8,-35.7193485181778,137.969211498275,WGS84,GPS,2016-12-05T13:30:00Z,11:52:00 AM,Stereo,201,53,768592,6043114,Sholland,BST/Coast,BRUVS,18
SGEI01_1612,Sponge Gardens East In,843,-35.752862887457,138.06011843495,WGS84,GPS,2016-12-05T13:30:00Z,9:12:00 AM,Stereo,73,54,234174,6039476,Sholland,BST/Coast,BRUVS,17
SGEI02_1612,Sponge Gardens East In,844,-35.7549421023577,138.062580116093,WGS84,GPS,2016-12-05T13:30:00Z,9:20:00 AM,Stereo,73,54,234404,6039252,Sholland,BST/Coast,BRUVS,17
SGEI03_1612,Sponge Gardens East In,845,-35.7565135415643,138.065225947648,WGS84,GPS,2016-12-05T13:30:00Z,9:26:00 AM,Stereo,73,54,234649,6039085,Sholland,BST/Coast,BRUVS,17
SGEI04_1612,Sponge Gardens East In,846,-35.7585343345999,138.066471582278,WGS84,GPS,2016-12-05T13:30:00Z,9:35:00 AM,Stereo,73,54,234768,6038864,Sholland,BST/Coast,BRUVS,17
SGEO01_1612,Sponge Gardens East Out,854,-35.7261699624359,137.995573505759,WGS84,GPS,2016-12-05T13:30:00Z,1:15:00 PM,Stereo,153,53,770954,6042285,Sholland,BST/Coast,BRUVS,18
SGEO02_1612,Sponge Gardens East Out,853,-35.7259449921548,137.998051196336,WGS84,GPS,2016-12-05T13:30:00Z,1:10:00 PM,Stereo,153,53,771179,6042303,Sholland,BST/Coast,BRUVS,18
SGEO03_1612,Sponge Gardens East Out,852,-35.7256765197962,138.002141816541,WGS84,GPS,2016-12-05T13:30:00Z,1:04:00 PM,Stereo,153,54,228838,6042333,Sholland,BST/Coast,BRUVS,18
SGEO04_1612,Sponge Gardens East Out,851,-35.7262896560132,138.004301832988,WGS84,GPS,2016-12-05T13:30:00Z,12:58:00 PM,Stereo,153,54,229036,6042271,Sholland,BST/Coast,BRUVS,18
SGWI02_1612,Sponge Gardens West In,2,-35.7307531870901,138.015908170491,WGS84,GPS,2016-12-05T13:30:00Z,9:38:00 AM,Stereo,73,54,230101,6041808,Sholland,BST/Coast,BRUVS,17
SGWI03_1612,Sponge Gardens West In,3,-35.7328299712389,138.020041538402,WGS84,GPS,2016-12-05T13:30:00Z,9:45:00 AM,Stereo,73,54,230482,6041589,Sholland,BST/Coast,BRUVS,17
SGWI04_1612,Sponge Gardens West In,4,-35.7350338250398,138.021669806912,WGS84,GPS,2016-12-05T13:30:00Z,9:54:00 AM,Stereo,73,54,230637,6041349,Sholland,BST/Coast,BRUVS,17
SGWO01_1612,Sponge Gardens West Out,9,-35.7160452101379,137.940354198217,WGS84,GPS,2016-12-05T13:30:00Z,1:25:00 PM,Stereo,201,53,765992,6043560,Sholland,BST/Coast,BRUVS,20
SGWO02_1612,Sponge Gardens West Out,10,-35.7161711901426,137.938001900911,WGS84,GPS,2016-12-05T13:30:00Z,1:29:00 PM,Stereo,201,53,765779,6043552,Sholland,BST/Coast,BRUVS,20
SGWO03_1612,Sponge Gardens West Out,11,-35.7157923281192,137.935942551121,WGS84,GPS,2016-12-05T13:30:00Z,1:34:00 PM,Stereo,201,53,765594,6043600,Sholland,BST/Coast,BRUVS,20
SGWO04_1612,Sponge Gardens West Out,12,-35.7156820222735,137.933995686471,WGS84,GPS,2016-12-05T13:30:00Z,1:39:00 PM,Stereo,201,53,765418,6043617,Sholland,BST/Coast,BRUVS,20
